event_id,event_date,event_type,event_name,symbol,car,t_stat,p_value,estimation_n,model,beta,alpha
23,2022-03-09,Reg_Positive,US Executive Order on Digital Assets,ETH,0.06591595485875529,0.432209402076545,0.6659617853101194,251,ew_market_model,0.8430045049720151,-0.0007607750083365161
23,2022-03-09,Reg_Positive,US Executive Order on Digital Assets,SOL,-0.15309244050709908,-0.49345614248857866,0.6221235238303584,251,ew_market_model,1.016676641848156,0.006372529317957584
23,2022-03-09,Reg_Positive,US Executive Order on Digital Assets,ADA,0.1800166312871183,0.8235543076365036,0.41097778240572724,251,ew_market_model,0.8461256211036995,-0.0031362555521983024
24,2022-05-09,Infra_Negative,Terra/UST collapse triggers market contagion,BTC,0.07179413534370416,0.5524970302194507,0.5811014928032359,251,ew_market_model,0.6142951870447425,-0.001023696815318453
24,2022-05-09,Infra_Negative,Terra/UST collapse triggers market contagion,ETH,-0.14088710442144584,-0.953273532665843,0.34137227285522287,251,ew_market_model,0.8202266198458069,-0.00014531675306784703
24,2022-05-09,Infra_Negative,Terra/UST collapse triggers market contagion,SOL,-0.6389655700908434,-2.2062890569399833,0.028273515287147388,251,ew_market_model,0.9865944857134219,0.00530484537835705
24,2022-05-09,Infra_Negative,Terra/UST collapse triggers market contagion,ADA,0.38978531098418207,1.761612172208604,0.0793571350975304,251,ew_market_model,0.8751872230301575,-0.0022681513760432165
25,2022-06-12,Infra_Negative,Celsius freezes withdrawals; credit crisis unfolds,BTC,-0.25590030802914,-2.1122855326394236,0.035653935620134636,251,ew_market_model,0.6356544099192666,0.0007640091540727139
25,2022-06-12,Infra_Negative,Celsius freezes withdrawals; credit crisis unfolds,ETH,-0.28268828451710654,-2.3189258990600856,0.021205924640597118,251,ew_market_model,0.8493055644118114,0.0010820072232636212
25,2022-06-12,Infra_Negative,Celsius freezes withdrawals; credit crisis unfolds,SOL,0.2862954401288271,1.2218929895174253,0.2228989669039978,251,ew_market_model,1.1255385314467392,0.0005722532970805828
25,2022-06-12,Infra_Negative,Celsius freezes withdrawals; credit crisis unfolds,ADA,0.16992939262742035,0.9008706818942421,0.3685240921292967,251,ew_market_model,0.9513567523662184,-0.003977848015936331
26,2022-09-15,Infra_Positive,Ethereum Merge: full transition to proof-of-stake,BTC,0.06685750070064367,0.6474267398304177,0.5179498547631824,251,ew_market_model,0.6200020764953311,-0.0005860963069894877
26,2022-09-15,Infra_Positive,Ethereum Merge: full transition to proof-of-stake,ETH,-0.12556126694478273,-0.9972303687745561,0.31961693779379896,251,ew_market_model,0.9009969228292108,0.00039109946297403834
26,2022-09-15,Infra_Positive,Ethereum Merge: full transition to proof-of-stake,SOL,0.1927327335721219,1.061521818076829,0.2894772075079719,251,ew_market_model,1.2134335049073952,-0.0013378983873324481
26,2022-09-15,Infra_Positive,Ethereum Merge: full transition to proof-of-stake,ADA,-0.16247045447447786,-0.8765489936586041,0.38157313622649536,251,ew_market_model,0.9978737159833712,0.0006532666934960878
27,2022-10-06,Infra_Negative,BNB Chain bridge exploit (~$570M),BTC,0.05439174304900403,0.5353414715458352,0.5928896371135526,251,ew_market_model,0.6227761162076574,-0.0007895278268449282
27,2022-10-06,Infra_Negative,BNB Chain bridge exploit (~$570M),ETH,0.11366033800347396,0.8803590421860166,0.37951033888397356,251,ew_market_model,0.9234997184157412,0.0009812771579180617
27,2022-10-06,Infra_Negative,BNB Chain bridge exploit (~$570M),SOL,0.0668704188823944,0.3766197712907449,0.7067756434528332,251,ew_market_model,1.2085308273312136,-0.0018674399211425997
27,2022-10-06,Infra_Negative,BNB Chain bridge exploit (~$570M),ADA,-0.16634567436900244,-0.9126430836149307,0.3623095352357222,251,ew_market_model,0.9778254802894686,0.0006165325233273509
28,2022-11-11,Infra_Negative,FTX files for bankruptcy; fraud revelations,BTC,0.09528176712881106,0.917841657150074,0.359586394127386,251,ew_market_model,0.6504308007773936,-0.00035037572576870077
28,2022-11-11,Infra_Negative,FTX files for bankruptcy; fraud revelations,ETH,0.18028026406168055,1.4032235212621382,0.1617909743897199,251,ew_market_model,0.937495139644018,0.0005582992514762686
28,2022-11-11,Infra_Negative,FTX files for bankruptcy; fraud revelations,SOL,-0.4935993397145401,-2.9569423260483387,0.003404428487526978,251,ew_market_model,1.1971275089935733,-0.0005564822668385939
28,2022-11-11,Infra_Negative,FTX files for bankruptcy; fraud revelations,ADA,0.1010496958721878,0.6457634966868473,0.5190248051252389,251,ew_market_model,0.9707335150954463,-0.00033963353457950137
29,2023-03-10,Infra_Negative,SVB collapse; USDC briefly depegs,BTC,0.20755370586007568,2.278861749530664,0.023519041556483433,251,ew_market_model,0.5841827269595904,-0.0005718320671865046
29,2023-03-10,Infra_Negative,SVB collapse; USDC briefly depegs,ETH,0.020206957588214558,0.1510333444939135,0.8800712085470523,251,ew_market_model,0.937054886789408,0.0009498013217788184
29,2023-03-10,Infra_Negative,SVB collapse; USDC briefly depegs,SOL,-0.3132874471325812,-1.3276177709707369,0.18551539856545074,251,ew_market_model,1.4599275609254274,0.00033589374318706417
29,2023-03-10,Infra_Negative,SVB collapse; USDC briefly depegs,ADA,0.08199539898955964,0.6375567351296373,0.524345735153692,251,ew_market_model,0.7523596018328804,-0.0006016824156715344
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),BTC,0.11857290393958177,1.3612442153749258,0.17466217859811106,251,ew_market_model,0.588683347655869,0.0014245020860844794
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),ETH,0.03974608317382175,0.3895897521985893,0.697171605420241,251,ew_market_model,0.8052473096341036,0.001046805437953796
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),SOL,0.04549307061026899,0.2042703759355651,0.838308411739781,251,ew_market_model,1.5852069322192968,-0.0013247677818685394
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),ADA,-0.23690703837221433,-1.9658380536567852,0.05042403478212609,251,ew_market_model,0.7719085870422845,-0.0010204179624028003
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),BTC,0.1110935840646443,1.275376357141096,0.20335992074806541,251,ew_market_model,0.5884171910731633,0.0014352103025428774
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),ETH,0.010497632002001288,0.10272463096902884,0.9182638741044733,251,ew_market_model,0.8057908691545201,0.0010211537798807421
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),SOL,0.11631254183720126,0.52249634943021,0.601787483270579,251,ew_market_model,1.586351639149484,-0.001353105792705733
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),ADA,-0.25625059316597315,-2.1289917963635214,0.03423266907934863,251,ew_market_model,0.7711660137273925,-0.0009842736401991044
33,2023-06-15,Reg_Positive,BlackRock files for US spot Bitcoin ETF,BTC,-0.05243073678470196,-0.6060547766577948,0.5450282482052815,251,ew_market_model,0.5874066571893523,0.00158757036315717
33,2023-06-15,Reg_Positive,BlackRock files for US spot Bitcoin ETF,ETH,-0.1744689322736543,-1.7523334873390153,0.08094243655852118,251,ew_market_model,0.8007916698261043,0.0006860813248952344
33,2023-06-15,Reg_Positive,BlackRock files for US spot Bitcoin ETF,SOL,0.35545444033376594,1.6037729220916204,0.11002668567710727,251,ew_market_model,1.6054793171051154,-0.001035022970452194
33,2023-06-15,Reg_Positive,BlackRock files for US spot Bitcoin ETF,ADA,0.0036556809423467125,0.031488058324909064,0.9749054391424463,251,ew_market_model,0.7694527479909659,-0.0012043719428033396
34,2023-08-29,Reg_Positive,Grayscale wins court case vs SEC (spot BTC ETF),BTC,0.007428745229397876,0.08638312068717194,0.931231009051761,251,ew_market_model,0.5472164125564473,0.001330608257507747
34,2023-08-29,Reg_Positive,Grayscale wins court case vs SEC (spot BTC ETF),ETH,-0.009636775688751303,-0.11961916811165793,0.9048809038426366,251,ew_market_model,0.6728136014130801,0.0006653320996188123
34,2023-08-29,Reg_Positive,Grayscale wins court case vs SEC (spot BTC ETF),SOL,-0.09540431600445504,-0.4561988912532348,0.6486430141710904,251,ew_market_model,1.4745529722667559,0.0014083381924499922
34,2023-08-29,Reg_Positive,Grayscale wins court case vs SEC (spot BTC ETF),ADA,0.021824859228897712,0.1661953744933359,0.8681375290076729,251,ew_market_model,0.8983921006009182,-0.00210393679495901
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,BTC,-0.1118188373985966,-1.3537454884864921,0.17704016713825732,251,ew_market_model,0.6280656379644204,0.0011636267694676526
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,ETH,-0.16721485190001148,-2.3490038785361063,0.019602822054956226,251,ew_market_model,0.6919842961650042,-6.29567662513923e-05
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,SOL,0.012367316161792555,0.08300836582717426,0.9339113121517228,251,ew_market_model,1.302700782624174,0.0014874280140558878
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,ADA,0.4258136370074338,3.733665712862581,0.00023372079079586605,251,ew_market_model,0.9892980440741485,-0.002213429533563804
37,2024-01-10,Reg_Positive,SEC approves 11 US spot Bitcoin ETFs,BTC,0.04165989011107289,0.5060365388789321,0.61327692252507,251,ew_market_model,0.5176055991210616,0.00034437372253276726
37,2024-01-10,Reg_Positive,SEC approves 11 US spot Bitcoin ETFs,ETH,0.11087935090407695,1.1856717426811825,0.23687767742457888,251,ew_market_model,0.5642194649066554,-0.0006666985356053501
37,2024-01-10,Reg_Positive,SEC approves 11 US spot Bitcoin ETFs,SOL,-0.15252614389874872,-0.7757684470258075,0.4386189552093378,251,ew_market_model,1.4179605824903903,0.00355873650643549
37,2024-01-10,Reg_Positive,SEC approves 11 US spot Bitcoin ETFs,ADA,-0.07203567063759353,-0.5265360689777675,0.5989826320309486,251,ew_market_model,0.911542746247259,-0.0006567134440184997
39,2024-04-20,Infra_Positive,Bitcoin fourth halving (6.25 → 3.125 BTC),BTC,-0.018073008795448545,-0.19468894717944077,0.8457945840190013,251,ew_market_model,0.6107694279248498,0.0003705594945973181
39,2024-04-20,Infra_Positive,Bitcoin fourth halving (6.25 → 3.125 BTC),ETH,0.10700278198018981,0.9750844533882642,0.3304609188520977,251,ew_market_model,0.5889580875864019,-0.00046926717647185676
39,2024-04-20,Infra_Positive,Bitcoin fourth halving (6.25 → 3.125 BTC),SOL,-0.09579386720005856,-0.4197578061158639,0.6750228920300296,251,ew_market_model,1.1816632424036368,0.005626548463951289
39,2024-04-20,Infra_Positive,Bitcoin fourth halving (6.25 → 3.125 BTC),ADA,-0.014733417948669746,-0.09289153605091542,0.926064126734925,251,ew_market_model,0.9058126943555598,-0.0015543537297262
43,2025-02-21,Infra_Negative,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,BTC,-0.05473970369487705,-0.62006170344837,0.5357819309225929,251,ew_market_model,0.5906579711313578,0.0006487756973898891
43,2025-02-21,Infra_Negative,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,ETH,-0.1361522892853676,-1.0143448302694626,0.31139891360235583,251,ew_market_model,0.8042336878360987,-0.001489501176192679
43,2025-02-21,Infra_Negative,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,SOL,-0.2384029932242809,-1.3544924044066649,0.17680222340835172,251,ew_market_model,0.9575408687876442,0.000324107610177799
43,2025-02-21,Infra_Negative,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,ADA,0.2996004591284582,1.4229843294711975,0.15598734970339523,251,ew_market_model,1.0076874704296455,0.002281772425408971
44,2025-02-27,Reg_Positive,SEC and Coinbase file joint stipulation to dismiss case,BTC,-0.07795867254666396,-0.8820625973802813,0.37859025383949585,251,ew_market_model,0.5885176557159426,0.0007540651968865401
44,2025-02-27,Reg_Positive,SEC and Coinbase file joint stipulation to dismiss case,ETH,-0.20305911148479983,-1.6448618927227967,0.10125505214320496,251,ew_market_model,0.7689955714185738,-0.0020564032660201873
44,2025-02-27,Reg_Positive,SEC and Coinbase file joint stipulation to dismiss case,SOL,-0.11521732645085687,-0.6516878761958103,0.5152011867755293,251,ew_market_model,0.9581378836481912,0.0002855764126563504
44,2025-02-27,Reg_Positive,SEC and Coinbase file joint stipulation to dismiss case,ADA,0.280425592213664,1.3391042018523587,0.18175300121858085,251,ew_market_model,1.0361141954790414,0.0023482055150161013
