event_id,event_date,event_type,event_name,symbol,car,t_stat,p_value,bootstrap_ci_low,bootstrap_ci_high,bootstrap_pvalue,estimation_n
12,2020-12-22,Reg_Negative,SEC sues Ripple over XRP sales,BTC,0.2169408139524853,1.1263078777006466,0.2611152160408703,-0.37575944193071686,0.771655554207275,0.4676,251
12,2020-12-22,Reg_Negative,SEC sues Ripple over XRP sales,ETH,0.40647673763678055,1.565648840777677,0.11869573342938433,-0.4436798883239569,1.2884773652428916,0.36,251
12,2020-12-22,Reg_Negative,SEC sues Ripple over XRP sales,ADA,0.4755702051330233,1.5000608408778109,0.1348604385457699,-0.5013205532507862,1.6463563604463467,0.386,251
15,2021-05-19,Reg_Negative,China mining crackdown announcement,BTC,-0.5137892810289867,-2.273906516039989,0.023819911797874793,-1.1560639040206346,0.19585405001239975,0.1424,251
15,2021-05-19,Reg_Negative,China mining crackdown announcement,ETH,-0.6529671450006573,-2.126468279552966,0.034444180510350364,-1.684715686003693,0.4129886452391741,0.2224,251
15,2021-05-19,Reg_Negative,China mining crackdown announcement,SOL,-0.27109015392056957,-0.47361157371070967,0.6361918950910916,-1.8895366685649237,1.1862711822431036,0.7492,250
15,2021-05-19,Reg_Negative,China mining crackdown announcement,ADA,-0.5469170407276082,-1.3207268161202068,0.18780017752135403,-1.6161990612154309,0.5569131486177852,0.3132,251
19,2021-09-24,Reg_Negative,China issues total ban on crypto transactions,BTC,0.1079037576397489,0.3954828324332104,0.6928238507990758,-0.3574127935151805,0.611944245145069,0.6524,251
19,2021-09-24,Reg_Negative,China issues total ban on crypto transactions,ETH,-0.08923006620411865,-0.2406429534828367,0.8100290798490164,-0.6472266501136064,0.44897272112059844,0.738,251
19,2021-09-24,Reg_Negative,China issues total ban on crypto transactions,SOL,-0.44238355786565925,-0.7729987155578185,0.4402533703970508,-1.1151765971546075,0.3671861051663066,0.2352,251
19,2021-09-24,Reg_Negative,China issues total ban on crypto transactions,ADA,-0.5922003846458408,-1.2735559436414385,0.20400365407133303,-0.9758217082810967,-0.07294622394458561,0.0156,251
22,2022-01-05,Reg_Negative,Kazakhstan internet shutdown hits BTC hash rate,BTC,-0.11333098900082333,-0.4636389175948689,0.643309873188807,-0.4934172526233907,0.27938845812883606,0.5672,251
22,2022-01-05,Reg_Negative,Kazakhstan internet shutdown hits BTC hash rate,ETH,-0.35449139214169845,-1.0570268277067343,0.2915196724951088,-0.9202058164602461,0.14561630062969366,0.1884,251
22,2022-01-05,Reg_Negative,Kazakhstan internet shutdown hits BTC hash rate,SOL,-0.8175239775167481,-1.6677011719779518,0.09662712913376414,-1.5157063331444303,-0.12893532705586927,0.0164,251
22,2022-01-05,Reg_Negative,Kazakhstan internet shutdown hits BTC hash rate,ADA,-0.20528252893694546,-0.5580086520323025,0.5773378301993,-0.8504115555585463,0.5159661796158033,0.5476,251
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),BTC,0.036586565592445025,0.21603522512657924,0.8291364531232539,-0.20721872547161924,0.34552143235567423,0.8316,251
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),ETH,-0.04933781080217699,-0.2315917147392091,0.8170445866945995,-0.327258112896458,0.23314010182843864,0.7156,251
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),SOL,-0.10203293465572046,-0.27439337643340445,0.7840089324579023,-0.6208654611769289,0.4072615927940762,0.7048,251
31,2023-06-05,Reg_Negative,SEC sues Binance (unregistered securities),ADA,-0.2664413364037973,-1.2281898421731274,0.22053072726136147,-0.7016726214918692,0.10174191382626406,0.1856,251
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),BTC,0.03383395006640186,0.19982634911410352,0.8417788365871073,-0.2301392903153488,0.32181393623859994,0.8172,251
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),ETH,-0.06796141062725086,-0.3187447102284139,0.7501862466575908,-0.35344296525543806,0.21563684676629785,0.6712,251
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),SOL,-0.048460618618570206,-0.13029603120137243,0.8964369991394525,-0.5932556975218679,0.47214113851360234,0.8544,251
32,2023-06-06,Reg_Negative,SEC sues Coinbase (unregistered securities),ADA,-0.27748029976670485,-1.2801570999963972,0.2016764448252828,-0.7353591461278239,0.10034911628866246,0.188,251
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,BTC,0.103675312882345,0.7633028246268411,0.44600251074818487,-0.21130465660658504,0.37777292374149807,0.4904,251
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,ETH,0.07648259321187668,0.5584464101108144,0.5770393987489988,-0.231529396056806,0.371671719616111,0.6044,251
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,SOL,0.3516535091465491,1.4814052471721924,0.139757887562181,-0.3201893649852743,1.0517069938606318,0.3116,251
36,2023-11-21,Reg_Negative,Binance/CZ US$4.3B DOJ settlement,ADA,0.6011869679787669,3.147465603288644,0.0018467475517676135,0.04297885409958393,1.3145042073578412,0.0448,251
