event_date,amihud_pre_mean,amihud_post_mean,amihud_change,amihud_change_pct,amihud_t_stat,amihud_t_pval,amihud_significant,roll_spread_pre_mean,roll_spread_post_mean,roll_spread_change,roll_spread_change_pct,roll_spread_t_stat,roll_spread_t_pval,roll_spread_significant,cs_spread_pre_mean,cs_spread_post_mean,cs_spread_change,cs_spread_change_pct,cs_spread_t_stat,cs_spread_t_pval,cs_spread_significant,kyle_lambda_pre_mean,kyle_lambda_post_mean,kyle_lambda_change,kyle_lambda_change_pct,kyle_lambda_t_stat,kyle_lambda_t_pval,kyle_lambda_significant,abnormal_volume_pre_mean,abnormal_volume_post_mean,abnormal_volume_change,abnormal_volume_change_pct,abnormal_volume_t_stat,abnormal_volume_t_pval,abnormal_volume_significant,volume_turnover_pre_mean,volume_turnover_post_mean,volume_turnover_change,volume_turnover_change_pct,volume_turnover_t_stat,volume_turnover_t_pval,volume_turnover_significant,event_id,event_type,symbol
2019-02-15,0.00013535076650355012,0.00010560099798101081,-2.974976852253931e-05,-21.979756222332885,5.686940598724734,4.4460184814773676e-07,True,0.02288590984651977,0.025027519974032648,0.0021416101275128774,9.357767036028717,-0.6312192035900104,0.5303770285334577,False,0.008240011734857706,0.007876530008401678,-0.00036348172645602785,-4.411179718572387,0.1920189621212385,0.8483980593693295,False,0.0001036218138904204,0.00010103877316379953,-2.5830407266208593e-06,-2.492757682617304,0.4674226316879097,0.6419489718124163,False,-0.3003526739232988,-0.014471659654740695,0.2858810142685581,95.18177765301456,-1.1280145825052699,0.26395840132564885,False,0.9218554268768879,1.014280478941944,0.09242505206505602,10.025981229852782,-1.074441739834269,0.2870743827157639,False,1,Infrastructure,BTC
2019-02-15,0.0005890544494444752,0.0004851450406575496,-0.0001039094087869256,-17.640034615631944,6.920542238044032,3.984997457468605e-09,True,0.048071520916946366,0.047676670195929596,-0.00039485072101676927,-0.8213817942206504,0.06783364910281706,0.9461513665582972,False,0.013149121429244503,0.013841071881125207,0.0006919504518807049,5.262332206787307,-0.20350088425741947,0.8394558558707428,False,5.493598310836862e-05,5.6734739203614195e-05,1.7987560952455753e-06,3.274276700750557,-1.0423093165134754,0.30159350744480107,False,-0.4481441036633979,0.038837437777579385,0.4869815414409773,108.66628333611865,-1.7725003812926958,0.08156322818146702,False,0.8274749035213849,1.04620395127384,0.21872904775245505,26.43331499500907,-1.534804792250334,0.1302691864212614,False,1,Infrastructure,ETH
2019-04-03,8.968234089108064e-05,9.294982780923261e-05,3.2674869181519787e-06,3.6434005688147093,-1.1652006565281505,0.24870761738068486,False,0.02023215775000625,0.016394492077495364,-0.0038376656725108843,-18.968148231790547,1.230357697389883,0.2235300040496514,False,0.006046027265917379,0.011639273793840095,0.005593246527922716,92.51110327359793,-2.0721214379749653,0.04270984343770516,True,7.684056948373876e-05,0.00011735161120857105,4.0511041724832294e-05,52.7209025089349,-7.558099563500199,3.3803479586308654e-10,True,-0.17769059569909457,-0.13252680868625705,0.04516378701283752,25.417094717448602,-0.17585776927473043,0.8610182429040584,False,1.0047887348569213,0.9157066243760295,-0.08908211048089187,-8.865755296667102,0.7065396629942581,0.48268140935938186,False,2,Regulatory,BTC
2019-04-03,0.0004372473630393213,0.0003980381228806953,-3.9209240158626015e-05,-8.967290251010606,6.777905056341232,6.912702270811402e-09,True,0.03602566913100269,0.034456902938120454,-0.0015687661928822372,-4.354578917542438,0.35052717380657794,0.7272130039191732,False,0.008516019887145593,0.013981951988511838,0.005465932101366245,64.18411621627061,-1.8111794109324026,0.07529243746770099,False,4.438952257855744e-05,4.45600996698918e-05,1.7057709133436172e-07,0.3842733181743202,-0.08337715651311524,0.9338387541347013,False,-0.44958996229407816,-0.12093508805619729,0.32865487423788087,73.10102577933151,-1.4884253253068374,0.14205611469145127,False,0.8289780354834143,0.9528018278892222,0.12382379240580788,14.936920775422072,-0.9877849018520202,0.3273609785111624,False,2,Regulatory,ETH
2019-05-07,9.431312477722523e-05,9.55782809110579e-05,1.265156133832665e-06,1.3414422826314576,-0.4584904569110801,0.6483135291586686,False,0.016598381528933955,0.019530616115131075,0.002932234586197121,17.665786155630357,-0.9360405958674642,0.3531334783266109,False,0.011443412980974673,0.015562551355798582,0.004119138374823909,35.99571545370435,-1.0696419909631865,0.28921187622621203,False,0.00011534042126668824,0.00015236887510154502,3.702845383485678e-05,32.103622848090865,-6.397643723424402,2.986669758178435e-08,True,-0.17579891603489373,0.2382111533356365,0.4140100693705302,235.50206037013038,-1.6387138841444628,0.10668685408370525,False,0.879746167905642,1.1614244630887702,0.28167829518312826,32.01813266816525,-2.351249951076167,0.02212975943692956,True,3,Infrastructure,BTC
2019-05-07,0.0003986576777724694,0.0003181333613236014,-8.052431644886798e-05,-20.198862567705664,7.126568113746156,1.7964405028830504e-09,True,0.03331588529665237,0.009485563822627637,-0.023830321474024738,-71.52840532927168,7.761618591470702,1.5382418819194347e-10,True,0.014338390895211888,0.02272235740420085,0.00838396650898896,58.47215751237938,-1.5908084381187726,0.1170890836937015,False,4.4083213452605056e-05,5.201897478782067e-05,7.935761335215613e-06,18.001775990644475,-5.617053098285828,5.777879289527599e-07,True,-0.17415019011822463,0.22813340965176138,0.402283599769986,230.99808245795734,-1.5332841331113374,0.1306429073467518,False,0.8987192851183418,1.157974412454295,0.25925512733595324,28.847175266948344,-1.690575882186766,0.09628585301092615,False,3,Infrastructure,ETH
2019-08-05,6.0467351291182255e-05,6.06391000389476e-05,1.7174874776534286e-07,0.2840355069271711,-0.12942179165505122,0.8974716895836325,False,0.05891319122419676,0.003940172828812633,-0.05497301839538413,-93.31190053205889,23.703055538198278,1.5934995525848491e-31,True,0.015115466235579066,0.01535518350905279,0.00023971727347372324,1.5859072405551888,-0.05044086622939511,0.9599443826331329,False,0.00019336217173707674,0.00014080684070116607,-5.255533103591068e-05,-27.179737672460842,16.097334054282573,4.6171092489074844e-23,True,-0.6423175851407682,-0.16799938208479734,0.47431820305597083,73.84481042224942,-2.335382616871815,0.023004100071431607,True,0.761936345707385,0.9378708296736488,0.17593448396626377,23.090443835295115,-2.518279864843187,0.014574507551131023,True,5,Infrastructure,BTC
2019-08-05,0.00037624782347820264,0.0005309946890857361,0.00015474686560753344,41.128972967068464,-7.060955111083442,2.3155585352772254e-09,True,0.04453051494435876,0.011372294005486802,-0.033158220938871955,-74.46179542343812,12.429339843014866,5.389904631178538e-18,True,0.017856931338993277,0.013225933297423926,-0.004630998041569351,-25.933896220213796,0.8603665254955059,0.39312961881229624,False,7.059360095306604e-05,5.6686362963732724e-05,-1.390723798933332e-05,-19.700422986751317,9.125820840658887,8.226859016632096e-13,True,-0.4240982831161929,0.01883490110714891,0.4429331842233418,104.44116419636356,-2.020904677183256,0.047914082301407944,True,0.7949320801392498,1.007938798852194,0.2130067187129442,26.795587199805976,-2.7166267283991625,0.008678206828191171,True,5,Infrastructure,ETH
2019-10-24,4.888912675689516e-05,5.17775378823915e-05,2.8884111254963416e-06,5.908084920107455,-1.5287160122637604,0.1317707136938091,False,0.006876609647302423,0.005480834327025449,-0.0013957753202769744,-20.29743422799218,0.5648681625624364,0.5743418174300694,False,0.012187564096390446,0.011428306255411568,-0.0007592578409788778,-6.229775162403002,0.26064605552084497,0.7952886604157711,False,0.00010636882406889764,0.0001293374243401402,2.2968600271242544e-05,21.593357332187136,-3.7539849686975764,0.0004049923970706778,True,0.1461712081981276,0.2264327081382711,0.0802614999401435,54.90924028715227,-0.25786227794429006,0.797425955538071,False,1.0817891703433107,1.1203750881044894,0.0385859177611787,3.5668611610276417,-0.24142965815120093,0.8100736431185518,False,6,Regulatory,BTC
2019-10-24,0.0003292886202483131,0.000293530897306699,-3.57577229416141e-05,-10.859082501742567,4.538868168343964,2.9013635295483027e-05,True,0.019316533800342615,0.023877319378107442,0.004560785577764827,23.610786618890874,-1.1539066008968883,0.25327120968647454,False,0.015077208624190376,0.010398844080986427,-0.00467836454320395,-31.029381232397522,1.4206723918127278,0.16076593562082261,False,5.0658667703485996e-05,4.045990530910199e-05,-1.0198762394384006e-05,-20.132314679255163,6.133261009959766,8.209122892282573e-08,True,-0.15470668067132165,0.04765293453135536,0.202359615202677,130.802118127397,-0.647700034042825,0.5197346902888267,False,0.9825162777387038,1.007799175549507,0.025282897810803284,2.5732802991307966,-0.15520902960943214,0.8771954240400056,False,6,Regulatory,ETH
