event_id,event_date,event_type,event_name,symbol,car,t_stat,p_value,bootstrap_ci_low,bootstrap_ci_high,bootstrap_pvalue,estimation_n
16,2021-06-09,Regulatory,El Salvador passes Bitcoin legal tender law,BTC,-0.36620535387985154,-1.5638913734222593,0.11910799922453719,-0.9235546447958665,0.20965682167261163,0.1944,251
16,2021-06-09,Regulatory,El Salvador passes Bitcoin legal tender law,ETH,-0.5991208597647791,-1.8915625466490893,0.05970513543702216,-1.2688564158739613,-0.01850479414561035,0.0568,251
16,2021-06-09,Regulatory,El Salvador passes Bitcoin legal tender law,SOL,-0.5541971488142555,-0.9746828399316405,0.33065975944128856,-1.4658996901301844,0.17083516256746994,0.1756,251
16,2021-06-09,Regulatory,El Salvador passes Bitcoin legal tender law,ADA,-0.7306919007545634,-1.731030462035356,0.08468011813306275,-1.3938246290222065,-0.1692103542546999,0.012,251
17,2021-08-05,Infrastructure,Ethereum London hard fork (EIP-1559) activates,BTC,0.017407464280162155,0.06307938209668516,0.9497536967909928,-0.316961971908715,0.4012853413544433,0.9464,251
17,2021-08-05,Infrastructure,Ethereum London hard fork (EIP-1559) activates,ETH,0.1774899982492224,0.4761337532727924,0.6343949223218208,-0.27350595145743817,0.7193214399705353,0.5012,251
17,2021-08-05,Infrastructure,Ethereum London hard fork (EIP-1559) activates,SOL,0.9868555948230289,1.6793107188451826,0.09434079279383578,0.1506514609473612,1.906600628499067,0.0236,251
17,2021-08-05,Infrastructure,Ethereum London hard fork (EIP-1559) activates,ADA,0.36274527994697037,0.7699353520221038,0.4420651436370817,-0.3060701239483583,1.2038753848482004,0.3408,251
18,2021-08-10,Infrastructure,Poly Network cross-chain hack (~$611M),BTC,0.012352297528933819,0.04472094181483244,0.9643654410467575,-0.44115206914688054,0.3960696084952395,0.9264,251
18,2021-08-10,Infrastructure,Poly Network cross-chain hack (~$611M),ETH,-0.04326695350260672,-0.11551836550524452,0.9081269964817167,-0.5732172466127573,0.48201580422093937,0.9024,251
18,2021-08-10,Infrastructure,Poly Network cross-chain hack (~$611M),SOL,1.1907453659876597,2.0286658742215518,0.04355233155844962,0.3442912032891243,2.092942211847377,0.0068,251
18,2021-08-10,Infrastructure,Poly Network cross-chain hack (~$611M),ADA,0.20506686888096198,0.4356068635328446,0.6634978552338575,-0.5492585118024147,1.0336654689088738,0.5952,251
19,2021-09-24,Regulatory,China issues total ban on crypto transactions,BTC,0.1079037576397489,0.3954828324332104,0.6928238507990758,-0.36211872528749706,0.5680542152313585,0.6536,251
19,2021-09-24,Regulatory,China issues total ban on crypto transactions,ETH,-0.08923006620411865,-0.2406429534828367,0.8100290798490164,-0.6254599159231041,0.4656499518111323,0.7252,251
19,2021-09-24,Regulatory,China issues total ban on crypto transactions,SOL,-0.44238355786565925,-0.7729987155578185,0.4402533703970508,-1.1426296639695006,0.3976868025408987,0.2432,251
19,2021-09-24,Regulatory,China issues total ban on crypto transactions,ADA,-0.5922003846458408,-1.2735559436414385,0.20400365407133303,-0.9812823689547289,-0.08250454047109998,0.012,251
20,2021-10-19,Regulatory,First US Bitcoin futures ETF (BITO) launches,BTC,-0.060189837654929135,-0.22517625312221445,0.8220261151588053,-0.4174083922120276,0.3193800581189401,0.744,251
20,2021-10-19,Regulatory,First US Bitcoin futures ETF (BITO) launches,ETH,-0.08413983510086005,-0.23369680815173027,0.8154116152371973,-0.4958161151324079,0.3400631621913005,0.7016,251
20,2021-10-19,Regulatory,First US Bitcoin futures ETF (BITO) launches,SOL,-0.37950215895981043,-0.7046204853739377,0.48170232907980726,-0.9883039476240266,0.27872192216978553,0.2408,251
20,2021-10-19,Regulatory,First US Bitcoin futures ETF (BITO) launches,ADA,-0.5741590034903861,-1.293540372343196,0.19701810772582817,-1.0108374904640887,-0.1977432212405102,0.0016,251
22,2022-01-05,Infrastructure,Kazakhstan internet shutdown hits BTC hash rate,BTC,-0.11333098900082333,-0.4636389175948689,0.643309873188807,-0.47875930432251745,0.2847958947952185,0.5652,251
22,2022-01-05,Infrastructure,Kazakhstan internet shutdown hits BTC hash rate,ETH,-0.35449139214169845,-1.0570268277067343,0.2915196724951088,-0.8925402499935021,0.1273546688822846,0.1772,251
22,2022-01-05,Infrastructure,Kazakhstan internet shutdown hits BTC hash rate,SOL,-0.8175239775167481,-1.6677011719779518,0.09662712913376414,-1.5083019420350507,-0.14162918139579653,0.0224,251
22,2022-01-05,Infrastructure,Kazakhstan internet shutdown hits BTC hash rate,ADA,-0.20528252893694546,-0.5580086520323025,0.5773378301993,-0.8645572201828247,0.5000548006754351,0.5304,251
23,2022-03-09,Regulatory,US Executive Order on Digital Assets,BTC,-0.029653568238312097,-0.1354143187937835,0.8923932702234316,-0.40073761461015106,0.34104531152114564,0.8932,251
23,2022-03-09,Regulatory,US Executive Order on Digital Assets,ETH,0.0856052134878369,0.32158346329428167,0.7480369809390415,-0.31943016383572553,0.45238625496296736,0.6896,251
23,2022-03-09,Regulatory,US Executive Order on Digital Assets,SOL,-0.07493952442467516,-0.19037425892632512,0.8491703626686831,-0.6618598507441467,0.47165886413274616,0.7964,251
23,2022-03-09,Regulatory,US Executive Order on Digital Assets,ADA,0.17466125426694612,0.5682606803431073,0.5703680230810606,-0.34740210552981293,0.7008779976065524,0.516,251
24,2022-05-09,Infrastructure,Terra/UST collapse triggers market contagion,BTC,-0.2158338216658583,-1.0373828708271944,0.3005597859218607,-0.7247500387831755,0.22730437057079797,0.3976,251
24,2022-05-09,Infrastructure,Terra/UST collapse triggers market contagion,ETH,-0.4585707421892377,-1.8162617321725116,0.0705278989861704,-1.0423933013995528,0.08869827337493279,0.102,251
24,2022-05-09,Infrastructure,Terra/UST collapse triggers market contagion,SOL,-0.8818754527570373,-2.39354583735854,0.017424470222584754,-1.9229296503686475,0.009987367237214113,0.0672,251
24,2022-05-09,Infrastructure,Terra/UST collapse triggers market contagion,ADA,-0.06422681768118454,-0.20955222865921125,0.8341878292415508,-1.0977480179678447,0.9241441138869059,0.8832,251
25,2022-06-12,Infrastructure,Celsius freezes withdrawals; credit crisis unfolds,BTC,-0.39241724860536176,-1.8561854889455545,0.06460369552602474,-0.9717394175629509,0.05379127114382822,0.1092,251
25,2022-06-12,Infrastructure,Celsius freezes withdrawals; credit crisis unfolds,ETH,-0.4490557572423616,-1.7939941352604023,0.07402241702196011,-1.123794145320327,0.20619912382228756,0.1764,251
25,2022-06-12,Infrastructure,Celsius freezes withdrawals; credit crisis unfolds,SOL,-0.07465123864104545,-0.2111500436388562,0.8329422069019099,-0.8228528331543267,0.7438012366990421,0.8476,251
25,2022-06-12,Infrastructure,Celsius freezes withdrawals; credit crisis unfolds,ADA,-0.12059093603950971,-0.39911474428018334,0.6901493746630778,-0.657387093531236,0.4126266037855073,0.6676,251
26,2022-09-15,Infrastructure,Ethereum Merge: full transition to proof-of-stake,BTC,-0.018158122415723538,-0.08596762508982402,0.931560962891993,-0.3468168808669062,0.23074408215884964,0.9268,251
26,2022-09-15,Infrastructure,Ethereum Merge: full transition to proof-of-stake,ETH,-0.1957659576708408,-0.7040451814694495,0.4820598948409023,-0.638484649026993,0.18496352824905843,0.352,251
26,2022-09-15,Infrastructure,Ethereum Merge: full transition to proof-of-stake,SOL,0.013528399170820715,0.0379456569706108,0.969761293032249,-0.46198396610421893,0.4345685161501686,0.9356,251
26,2022-09-15,Infrastructure,Ethereum Merge: full transition to proof-of-stake,ADA,-0.2291269820686148,-0.7071532382529445,0.48012988746357843,-0.5639454224821359,0.051950988464719045,0.132,251
27,2022-10-06,Infrastructure,BNB Chain bridge exploit (~$570M),BTC,0.20090515064337258,0.9570847170839221,0.33944910449353927,0.018117221245274068,0.42868847775387625,0.0436,251
27,2022-10-06,Infrastructure,BNB Chain bridge exploit (~$570M),ETH,0.30031873822548694,1.0646332316210376,0.28806911335585617,-0.008969941196015891,0.6858902730365407,0.0808,251
27,2022-10-06,Infrastructure,BNB Chain bridge exploit (~$570M),SOL,0.308032189097509,0.8750035228531885,0.3824118386099591,-0.06658193246800312,0.7734367272696384,0.1408,251
27,2022-10-06,Infrastructure,BNB Chain bridge exploit (~$570M),ADA,0.09742473000254308,0.3068118523446465,0.7592419781024393,-0.22997384601632312,0.5898630190191844,0.67,251
28,2022-11-11,Infrastructure,FTX files for bankruptcy; fraud revelations,BTC,-0.12222181902890564,-0.572338491293739,0.5676069944089517,-0.5961560480611359,0.26856350197167106,0.574,251
28,2022-11-11,Infrastructure,FTX files for bankruptcy; fraud revelations,ETH,-0.13059943619163752,-0.46652537374199327,0.6412457582708058,-0.7781223282101593,0.48935084557872355,0.6868,251
28,2022-11-11,Infrastructure,FTX files for bankruptcy; fraud revelations,SOL,-0.6738105565624377,-1.980795369162676,0.04871021308060963,-2.030828127360044,0.3757770208376378,0.2576,251
28,2022-11-11,Infrastructure,FTX files for bankruptcy; fraud revelations,ADA,-0.1987878227449305,-0.6654842048847456,0.5063543487728386,-0.6971965286060184,0.32905086029109726,0.4224,251
29,2023-03-10,Infrastructure,SVB collapse; USDC briefly depegs,BTC,0.2743795411710375,1.473356230287421,0.14191296131854703,-0.05469946304999289,0.7008856017883203,0.1408,251
29,2023-03-10,Infrastructure,SVB collapse; USDC briefly depegs,ETH,0.16238136170456197,0.5984614031973502,0.5500739270653874,-0.17602689744761782,0.517543354453399,0.3396,251
29,2023-03-10,Infrastructure,SVB collapse; USDC briefly depegs,SOL,-0.008582191048087925,-0.021657069626197067,0.9827387844127926,-0.4901211891302182,0.5067292074957567,0.9668,251
29,2023-03-10,Infrastructure,SVB collapse; USDC briefly depegs,ADA,0.18937685403751361,0.7992791726771773,0.4248872826385748,-0.21091279795042844,0.6959791727401248,0.4144,251
31,2023-06-05,Regulatory,SEC sues Binance (unregistered securities),BTC,0.036586565592445025,0.21603522512657924,0.8291364531232539,-0.21180275009367314,0.32007434427824116,0.8128,251
31,2023-06-05,Regulatory,SEC sues Binance (unregistered securities),ETH,-0.04933781080217699,-0.2315917147392091,0.8170445866945995,-0.32358628141577617,0.23069579831724588,0.728,251
31,2023-06-05,Regulatory,SEC sues Binance (unregistered securities),SOL,-0.10203293465572046,-0.27439337643340445,0.7840089324579023,-0.6584382338018663,0.41779698792455305,0.7,251
31,2023-06-05,Regulatory,SEC sues Binance (unregistered securities),ADA,-0.2664413364037973,-1.2281898421731274,0.22053072726136147,-0.7263279038996536,0.11085107435109483,0.182,251
32,2023-06-06,Regulatory,SEC sues Coinbase (unregistered securities),BTC,0.03383395006640186,0.19982634911410352,0.8417788365871073,-0.2156123129958499,0.3333527739179979,0.8304,251
32,2023-06-06,Regulatory,SEC sues Coinbase (unregistered securities),ETH,-0.06796141062725086,-0.3187447102284139,0.7501862466575908,-0.34814565535856506,0.22250180154422974,0.638,251
32,2023-06-06,Regulatory,SEC sues Coinbase (unregistered securities),SOL,-0.048460618618570206,-0.13029603120137243,0.8964369991394525,-0.5902918691716453,0.4533023600163862,0.8648,251
32,2023-06-06,Regulatory,SEC sues Coinbase (unregistered securities),ADA,-0.27748029976670485,-1.2801570999963972,0.2016764448252828,-0.7388632262371245,0.11151473879056217,0.188,251
33,2023-06-15,Regulatory,BlackRock files for US spot Bitcoin ETF,BTC,0.07506692175040973,0.44705888951545664,0.6552196012924827,-0.14719321379883937,0.3257041295994389,0.5376,251
33,2023-06-15,Regulatory,BlackRock files for US spot Bitcoin ETF,ETH,0.01529837405902847,0.07285362167457168,0.9419808533990117,-0.2673044579166916,0.32894070248871693,0.924,251
33,2023-06-15,Regulatory,BlackRock files for US spot Bitcoin ETF,SOL,0.4847048421737816,1.3050935877074021,0.1930609096054825,-0.009628410777582667,1.1375532178673404,0.0848,251
33,2023-06-15,Regulatory,BlackRock files for US spot Bitcoin ETF,ADA,0.15115211359525757,0.7092682760785387,0.47881894131769576,-0.2700260258829232,1.0310181941548786,0.676,251
34,2023-08-29,Regulatory,Grayscale wins court case vs SEC (spot BTC ETF),BTC,-0.06706263613774033,-0.47676892889904066,0.6339431379877398,-0.24809221315444446,0.14954083884054073,0.5028,251
34,2023-08-29,Regulatory,Grayscale wins court case vs SEC (spot BTC ETF),ETH,-0.094967232238253,-0.6131195048769961,0.5403546981790224,-0.2737926139236741,0.09701371585066682,0.3208,251
34,2023-08-29,Regulatory,Grayscale wins court case vs SEC (spot BTC ETF),SOL,-0.2206440377723746,-0.710916096165344,0.4777989512862444,-0.5407233197677529,0.10685050765459661,0.1768,251
34,2023-08-29,Regulatory,Grayscale wins court case vs SEC (spot BTC ETF),ADA,-0.09277221223436588,-0.44042015740217433,0.6600133891689139,-0.26018191626787907,0.06745644478609332,0.2688,251
36,2023-11-21,Regulatory,Binance/CZ US$4.3B DOJ settlement,BTC,0.103675312882345,0.7633028246268411,0.44600251074818487,-0.19648068421843903,0.38140453808313396,0.478,251
36,2023-11-21,Regulatory,Binance/CZ US$4.3B DOJ settlement,ETH,0.07648259321187668,0.5584464101108144,0.5770393987489988,-0.23895312705943175,0.38054644472301935,0.6208,251
36,2023-11-21,Regulatory,Binance/CZ US$4.3B DOJ settlement,SOL,0.3516535091465491,1.4814052471721924,0.139757887562181,-0.3150137745663952,1.0444374418826363,0.3176,251
36,2023-11-21,Regulatory,Binance/CZ US$4.3B DOJ settlement,ADA,0.6011869679787669,3.147465603288644,0.0018467475517676135,0.060912883129230926,1.3649989792797694,0.0508,251
37,2024-01-10,Regulatory,SEC approves 11 US spot Bitcoin ETFs,BTC,0.0041612577954986615,0.03407884945036951,0.9728414674622787,-0.30242971618345743,0.27639004753230156,0.9728,251
37,2024-01-10,Regulatory,SEC approves 11 US spot Bitcoin ETFs,ETH,0.05958078852854649,0.4427616303857462,0.6583210095925227,-0.23399463967676845,0.423216234193392,0.732,251
37,2024-01-10,Regulatory,SEC approves 11 US spot Bitcoin ETFs,SOL,-0.17199250432032434,-0.6319864063212116,0.5279732632589362,-0.663804975017608,0.30009949305475064,0.4856,251
37,2024-01-10,Regulatory,SEC approves 11 US spot Bitcoin ETFs,ADA,-0.1049273105590775,-0.5349932021578508,0.5931300823545165,-0.5352262103603735,0.42341751245890646,0.6176,251
39,2024-04-20,Infrastructure,Bitcoin fourth halving (6.25 → 3.125 BTC),BTC,-0.021252497146077742,-0.14244081502060307,0.8868465536653158,-0.3368339784500196,0.36108852131385055,0.8864,251
39,2024-04-20,Infrastructure,Bitcoin fourth halving (6.25 → 3.125 BTC),ETH,0.08339291628058812,0.5296369058667295,0.5968337171558256,-0.2731108408547207,0.744748587077095,0.7612,251
39,2024-04-20,Infrastructure,Bitcoin fourth halving (6.25 → 3.125 BTC),SOL,-0.07914293059964794,-0.26880208726876464,0.7883036791998901,-0.587401192820188,0.5034540255787389,0.762,251
39,2024-04-20,Infrastructure,Bitcoin fourth halving (6.25 → 3.125 BTC),ADA,-0.01986711485568543,-0.0889247405126723,0.929212915916134,-0.34327650156364314,0.3859782557035058,0.878,251
43,2025-02-21,Infrastructure,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,BTC,-0.18361640492417816,-1.1951427579909,0.23316376443011855,-0.56273704828329,0.2515985650811241,0.3688,251
43,2025-02-21,Infrastructure,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,ETH,-0.28456686478256,-1.3616985849271028,0.17451886392038585,-0.8769703590643659,0.2785729110892169,0.3384,251
43,2025-02-21,Infrastructure,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,SOL,-0.3835239657865305,-1.5180743727966557,0.1302591911345976,-1.1621356503142513,0.5466407414322602,0.3764,251
43,2025-02-21,Infrastructure,Bybit exchange hack (~$1.5B); FBI attributes to DPRK; largest exchange theft to date,ADA,0.013515555901512034,0.04809912377153465,0.9616756470565497,-1.0511475979421767,2.980064660890482,1.0,251
44,2025-02-27,Regulatory,SEC and Coinbase file joint stipulation to dismiss case,BTC,-0.19531499634616806,-1.295316978030045,0.19640572900994369,-0.5876577078095924,0.21264843827561153,0.342,251
44,2025-02-27,Regulatory,SEC and Coinbase file joint stipulation to dismiss case,ETH,-0.3235371255036602,-1.6590321935992565,0.09836327331052241,-0.9136952063134731,0.22770361917997842,0.2716,251
44,2025-02-27,Regulatory,SEC and Coinbase file joint stipulation to dismiss case,SOL,-0.27941866188457426,-1.1185732601777796,0.26439588544360015,-1.0994332899625605,0.6135532394450548,0.52,251
44,2025-02-27,Regulatory,SEC and Coinbase file joint stipulation to dismiss case,ADA,0.00472569525919915,0.016915585723304576,0.9865174507679715,-1.0295410339737177,2.689796412904945,1.0,251
